5106,"Transaviaexport",NULL,"AL","TXC","TRANSEXPORT","Belarus","N"
5107,"Transilvania Express",NULL,"","TXE","TRANSAIR EXPRESS","Romania","N"
5108,"Taxi Aereo Cozatl",NULL,"","TXL","TAXI COZATL","Mexico","N"
5109,"Taxi Aereo de Mexico",NULL,"","TXM","TAXIMEX","Mexico","N"
5110,"Texas National Airlines",NULL,"","TXN","TEXAS NATIONAL","United States","N"
5111,"Taxis Aereos de Sinaloa",NULL,"","TXO","TAXIS SINALOA","Mexico","N"
5112,"Taxirey",NULL,"","TXR","TAXIREY","Mexico","N"
5113,"Texas Airlines",NULL,"","TXS","TEXAIR","United States","N"
5114,"Texas Air Charters",NULL,"","TXT","TEXAS CHARTER","United States","N"
5115,"Tex Star Air Freight",NULL,"","TXZ","TEX STAR","United States","N"
5116,"Tayflite",NULL,"","TYF","TAYFLITE","United Kingdom","N"
5117,"Trygg-Flyg",NULL,"","TYG","TRYGG","Sweden","N"
5118,"Tyrol Air Ambulance",NULL,"","TYW","TYROL AMBULANCE","Austria","N"
5119,"Transporte Aereo Ernesto Saenz",NULL,"","TZE","TRANSPORTE SAENZ","Mexico","N"
5120,"Tajikstan",NULL,"","TZK","TAJIKSTAN","Tajikistan","N"
5121,"Thyssen Krupp AG",NULL,"","BLI","BLUELINE","Germany","N"
5122,"TUIfly Nordic",NULL,"6B","BLX","BLUESCAN","Sweden","Y"
5123,"Transportes Aereos Bolivianos",NULL,"","BOL","BOL","Bolivia","N"
5124,"Tiphook PLC",NULL,"","BOX","BOX","United Kingdom","N"
5125,"Top Flight Air Service",NULL,"","CHE","CHECK AIR","United States","N"
5126,"Trans America",NULL,"","CLR","CLINTON AIRWAYS","United States","N"
5127,"Triple Alpha",NULL,"","CLU","CAROLUS","Germany","N"
5128,"Tashkent Aircraft Production Corporation",NULL,"","CTP","CORTAS","Uzbekistan","N"
5129,"Texas Airways",NULL,"","CWT","TEXAS AIRWAYS","United States","N"
5130,"Transportes Aereos Don Carlos",NULL,"","DCL","DON CARLOS","Chile","N"
5131,"Telnic Limited",NULL,"","DOT","DOT TEL","United Kingdom","N"
5132,"Triton Airlines",NULL,"","DRC","TRITON AIR","Canada","N"
5133,"TAAG Angola Airlines",NULL,"DT","DTA","DTA","Angola","Y"
5134,"Tassili Airlines",NULL,"SF","DTH","TASSILI AIR","Algeria","N"
5135,"Transporte Ejecutivo Aereo",NULL,"","EAR","EJECUTIVO-AEREO","Mexico","N"
5136,"Transportes Aereos Nacionales De Selva Tans",NULL,"","ELV","AEREOS SELVA","Peru","N"
5137,"TAG Farnborough Airport",NULL,"","FBO","","United Kingdom","N"
5138,"Transaviaservice",NULL,"","FNV","TRANSAVIASERVICE","Georgia","N"
5139,"TAG Aviation",NULL,"","FPG","TAG AVIATION","Switzerland","N"
5140,"The 955 Preservation Group",NULL,"","GFN","GRIFFON","United Kingdom","N"
5141,"Trans-Air-Link",NULL,"","GJB","SKY TRUCK","United States","N"
5142,"Tradewind Aviation",NULL,"","GPD","GOODSPEED","United States","N"
5143,"Trail Lake Flying Service",NULL,"","HBA","HARBOR AIR","United States","N"
5144,"TAF Helicopters",NULL,"","HET","HELITAF","Spain","N"
5145,"Tango Bravo",NULL,"","HTO","HELI TANGO","France","N"
5146,"Turkish Air Force",NULL,"","HVK","TURKISH AIRFORCE","Turkey","Y"
5147,"Thryluthjonustan",NULL,"","IHS","","Iceland","N"
5148,"TA-Air Airline",NULL,"","IRF","TA-AIR","Iran","N"
5149,"Tara Air Line",NULL,"","IRR","TARAIR","Iran","N"
5150,"Trading Air Cargo",NULL,"","JCH","TRADING CARGO","Mauritania","N"
5151,"Trans-Kiev",NULL,"","KCA","TRANS-KIEV","Ukraine","N"
5152,"Tal Air Charters",NULL,"","JEL","JETEL","Canada","N"
5153,"Transcontinental Airlines",NULL,"","KRA","REGATA","Kazakhstan","N"
5154,"Transaviabaltika",NULL,"","KTB","TRANSBALTIKA","Lithuania","N"
5155,"Transair-Gyraintiee",NULL,"","KTS","KOTAIR","Russia","N"
5156,"TAM Mercosur",NULL,"PZ","LAP","PARAGUAYA","Paraguay","Y"
5157,"The Lancair Company",NULL,"","LCC","LANCAIR","United States","N"
5158,"The Army Aviation Heritage Foundation",NULL,"","LEG","LEGACY","United States","N"
5159,"Top Sky International",NULL,"","LKW","TOPINTER","Indonesia","N"
5160,"Trans States Airlines",NULL,"AX","LOF","WATERSKI","United States","Y"
5161,"Trans Atlantis",NULL,"","LTA","LANTRA","Canada","N"
5162,"Transportacion Aerea Del Mar De Cortes",NULL,"","MCT","TRANS CORTES","Mexico","N"
5163,"Transporte Aero MGM",NULL,"","MGM","AERO EMM-GEE-EMM","Mexico","N"
5164,"Tigerfly",NULL,"","MOH","MOTH","United Kingdom","N"
5165,"Transportes Aereos Amparo",NULL,"","MPO","AMPARO","Mexico","N"
5166,"Trans Air",NULL,"","MUI","MAUI","United States","N"
5167,"Transportes Aereos Mexiquenses",NULL,"","MXQ","MEXIQUENSES","Mexico","N"
5168,"Travelsky Technology",NULL,"1E","","","China","N"
5169,"Thalys",NULL,"2H","","","Belgium","N"
5171,"TNT International Aviation",NULL,"","NTR","NITRO","United Kingdom","N"
5172,"Open Skies Consultative Commission",NULL,"1L","OSY","OPEN SKIES","United States","N"
5173,"Trans-Pacific Orient Airways",NULL,"","PCW","PACIFIC ORIENT","Philippines","N"
5174,"Tauranga Aer Club",NULL,"","PGS","","New Zealand","N"
5175,"TSSKB-Progress",NULL,"","PSS","PROGRESS","Russia","N"
5176,"Trans World Express",NULL,"","RBD","RED BIRD","United States","N"
5177,"Trans Reco",NULL,"","REC","TRANS-RECO","Mauritania","N"
5178,"Tas Aviation",NULL,"","RMS","TASS AIR","United States","N"
5179,"Tarom",NULL,"RO","ROT","TAROM","Romania","Y"
5180,"Transportes Aereos I.R. Crusoe",NULL,"","ROU","ROBINSON CRUSOE","Chile","N"
5181,"Transportes Aereos Sierra",NULL,"","RRT","SIERRA ALTA","Mexico","N"
5182,"Tbilisi Aviation University",NULL,"","RRY","AIRFERRY","Georgia","N"
5183,"Trans Am Compania",NULL,"","RTM","AERO TRANSAM","Ecuador","N"
5184,"Trans Sahara Air",NULL,"","SBJ","TRANS SAHARA","Nigeria","N"
5185,"Transportes Aereos Sierra Madre",NULL,"","SEI","TRANSPORTE SIERRA","Mexico","N"
5186,"Trans Asian Airlines",NULL,"","SRT","TRASER","Kazakhstan","N"
5187,"Turan Air",NULL,"3T","URN","TURAN","Azerbaijan","Y"
5188,"TRIP Linhas A",NULL,"8R","TIB","TRIP","Brazil","Y"
5189,"Tusheti",NULL,"","USB","TUSHETI","Georgia","N"
5190,"TAPC Aviatrans Aircompany",NULL,"","UTM","AVIATAPS","Uzbekistan","N"
5191,"Trans-Ulgii",NULL,"","UTN","TRANS-ULGII","Mongolia","N"
5192,"Transarabian Transportation Services",NULL,"","UTT","ARABIAN TRANSPORT","Uganda","N"
5193,"Transaven",NULL,"","VEN","TRANSAVEN AIRLINE","Venezuela","N"
5194,"Tag Aviation UK",NULL,"","VIP","SOVEREIGN","United Kingdom","N"
5195,"Tbilaviamsheni",NULL,"","VNZ","TBILAVIA","Georgia","N"
5196,"Taxi de Veracruz",NULL,"","VRC","VERACRUZ","Mexico","N"
5197,"Travel Express Aviation Services",NULL,"","XAR","TRAVEL EXPRESS","Indonesia","N"
5198,"Taxi Aero Del Norte",NULL,"","XNR","TAXI NORTE","Mexico","N"
5199,"Transports et Travaux A",NULL,"OF","","",NULL,"N"
5202,"USAF Air Mobility Operations Control Center",NULL,"","DOD","","United States","N"
5203,"U.S. Department of the Interior",NULL,"","DOI","INTERIOR","United States","N"
5204,"United Kingdom Civil Aviation Authority",NULL,"","EXM","EXAM","United Kingdom","N"
5205,"Union des Transports Africains de Guinee",NULL,"","GIH","TRANSPORT AFRICAIN","Guinea","N"
5206,"US Army Parachute Team",NULL,"","GKA","GOLDEN KNIGHTS","United States","N"
5207,"USA3000 Airlines",NULL,"U5","GWY","GETAWAY","United States","Y"
5208,"United Arabian Airlines",NULL,"","UAB","UNITED ARABIAN","Sudan","N"
5209,"United Airlines",NULL,"UA","UAL","UNITED","United States","Y"
5210,"United Air Charters",NULL,"","UAC","UNITAIR","Zimbabwe","Y"
5211,"United Carriers Systems",NULL,"","UCS","UNITED CARRIERS","United States","N"
5212,"United Eagle Airlines",NULL,"","UEA","UNITED EAGLE","China","N"
5213,"United Feeder Service",NULL,"U2","","","United States","N"
5214,"United Kingdom Civil Aviation Authority",NULL,"","CFU","MINAIR","United Kingdom","N"
5215,"United Kingdom Royal VIP Flights",NULL,"","KRF","KITTYHAWK","United Kingdom","N"
5216,"United Kingdom Royal VIP Flight",NULL,"","KRH","SPARROWHAWK","United Kingdom","N"
5217,"United Kingdom Civil Aviation Authority",NULL,"","SDS","STANDARDS","United Kingdom","N"
5218,"United Kingdom Royal VIP Flights",NULL,"","TQF","RAINBOW","United Kingdom","N"
5219,"United States Coast Guard Auxiliary",NULL,"","CGX","COASTGUARD AUXAIR","United States","N"
5220,"United States Department Of Agriculture",NULL,"","AGR","AGRICULTURE","United States","N"
5221,"University Air Squadron",NULL,"","UAD","","United Kingdom","N"
5222,"University Air Squadron",NULL,"","UAJ","","United Kingdom","N"
5223,"University Air Squadron",NULL,"","UAA","","United Kingdom","N"
5224,"University Air Squadron",NULL,"","UAH","","United Kingdom","N"
5225,"Universal Avia",NULL,"","HBU","KHARKIV UNIVERSAL","Ukraine","N"
5226,"UK HEMS",NULL,"","HLE","HELIMED","United Kingdom","N"
5227,"USA Jet Airlines",NULL,"U7","JUS","JET USA","United States","N"
5228,"Unijet",NULL,"","LEA","LEADAIR","France","N"
5229,"US Marshals Service",NULL,"","MSH","MARSHALAIR","United States","N"
5230,"University of North Dakota",NULL,"","NDU","SIOUX","United States","N"
5231,"Universal Airlines",NULL,"","PNA","PACIFIC NORTHERN","United States","N"
5232,"Uganda Royal Airways",NULL,"","RAU","UGANDA ROYAL","Uganda","N"
5233,"United Aviation Services",NULL,"","SAU","UNISERVE","Spain","N"
5234,"Ural Airlines",NULL,"U6","SVR","SVERDLOVSK AIR","Russia","Y"
5235,"Ukraine Transavia",NULL,"","TRB","KIROVTRANS","Ukraine","N"
5236,"United Arab Emirates Air Force",NULL,"","UAF","UNIFORCE","United Arab Emirates","N"
5237,"Union Africaine des Transports",NULL,"","UAI","UNAIR","Ivory Coast","N"
5238,"Uganda Air Cargo",NULL,"","UCC","UGANDA CARGO","Uganda","N"
5239,"US Airports Air Charter",NULL,"","UCH","US CHARTER","United States","N"
5240,"Ucoaviacion",NULL,"","UCO","UCOAVIACION","Spain","N"
5241,"Ues-Avia Aircompany",NULL,"","UES","AVIASYSTEM","Ukraine","N"
5242,"UFS",NULL,"","UFS","FEEDER EXPRESS","United States","N"
5243,"Uganda Airlines",NULL,"","UGA","UGANDA","Uganda","N"
5244,"Urgemer Canarias",NULL,"","UGC","URGEMER","Spain","N"
5245,"Ukrainian Helicopters",NULL,"","UHL","UKRAINE COPTERS","Ukraine","N"
5246,"Ulyanovsk Higher Civil Aviation School",NULL,"","UHS","PILOT AIR","Russia","N"
5247,"Universal Jet Rental de Mexico",NULL,"","UJR","UNIVERSAL JET","Mexico","N"
5248,"Universal Jet Aviation",NULL,"","UJT","UNI-JET","United States","N"
5249,"UK International Airlines",NULL,"","UKI","KHALIQ","United Kingdom","N"
5250,"Ukraine Air Alliance",NULL,"","UKL","UKRAINE ALLIANCE","Ukraine","N"
5251,"UM Airlines",NULL,"UF","UKM","UKRAINE MEDITERRANEE","Ukraine","Y"
5252,"Ukraine Air Enterprise",NULL,"","UKN","ENTERPRISE UKRAINE","Ukraine","N"
5253,"United Kingdom Home Office",NULL,"","UKP","POLICE","United Kingdom","N"
5254,"Ukrainian Cargo Airways",NULL,"6Z","UKS","CARGOTRANS","Ukraine","N"
5255,"Ultrair",NULL,"","ULT","ULTRAIR","United States","N"
5256,"Unitemp-M",NULL,"","UMS","TOPAZ","Russia","N"
5257,"Uni-Fly",NULL,"","UNC","UNICOPTER","Denmark","N"
5258,"Union Flights",NULL,"","UNF","UNION FLIGHTS","United States","N"
5259,"Universal Jet",NULL,"","UNJ","PROJET","Spain","N"
5260,"Unsped Paket Servisi",NULL,"","UNS","UNSPED","Turkey","N"
5261,"Unifly Servizi Aerei",NULL,"","UNU","UNIEURO","Italy","N"
5262,"Ukrainian Pilot School",NULL,"","UPL","PILOT SCHOOL","Ukraine","N"
5263,"United Parcel Service",NULL,"5X","UPS","UPS","United States","N"
5264,"Uraiavia",NULL,"","URV","URAI","Russia","N"
5265,"US Airways",NULL,"US","USA","U S AIR","United States","Y"
5266,"US Check Airlines",NULL,"","USC","STAR CHECK","United States","N"
5267,"USAfrica Airways",NULL,"","USF","AFRICA EXPRESS","United States","N"
5268,"US Helicopter",NULL,"","USH","US-HELI","United States","Y"
5269,"US Jet",NULL,"","USJ","USJET","United States","N"
5270,"US Express",NULL,"","USX","AIR EXPRESS","United States","N"
5271,"UTair Aviation",NULL,"UT","UTA","UTAIR","Russia","Y"
5272,"UTAGE",NULL,"","UTG","UTAGE","Equatorial Guinea","N"
5273,"Utair South Africa",NULL,"","UTR","AIRUT","South Africa","N"
5274,"Ukrainian State Air Traffic Service Enterprise",NULL,"","UTS","AIRRUH","Ukraine","N"
5275,"Urartu-Air",NULL,"","UTU","","Armenia","N"
5276,"Universal Airways",NULL,"","UVA","UNIVERSAL","United States","N"
5277,"Universal Airlines",NULL,"","UVG","GUYANA JET","Guyana","N"
5278,"Uvavemex",NULL,"","UVM","UVAVEMEX","Mexico","N"
5279,"United States Air Force",NULL,"","AIO","AIR CHIEF","United States","Y"
5280,"United Aviation",NULL,"","UVN","UNITED AVIATION","Kuwait","N"
5281,"Uzbekistan Airways",NULL,"HY","UZB","UZBEK","Uzbekistan","Y"
5282,"Ukraine International Airlines",NULL,"PS","AUI","UKRAINE INTERNATIONAL","Ukraine","Y"
5283,"Universal Airlines",NULL,"","WEC","AIRGO","United States","N"
5284,"US Helicopter Corporation",NULL,"UH","","","United States","Y"
5288,"V Australia Airlines",NULL,"VA","VAU","KANGA","Australia","N"
5289,"V Bird Airlines Netherlands",NULL,"","VBA","VEEBEE","Netherlands","N"
5290,"V-avia Airline",NULL,"","WIW","VEE-AVIA","Ukraine","N"
5291,"V-Berd-Avia",NULL,"","VBD","VEEBIRD-AVIA","Armenia","N"
5292,"Vacationair",NULL,"","VAC","VACATIONAIR","Canada","N"
5293,"Valair AG (Helicoptere)",NULL,"","RDW","ROADWATCH","Switzerland","N"
5294,"Valan International Cargo Charter",NULL,"","VLA","NALAU","South Africa","N"
5295,"Valan Limited",NULL,"","VLN","VALAN","Moldova","N"
5296,"Valfell-Verkflug",NULL,"","EHR","ROTOR","Iceland","N"
5297,"Valuair",NULL,"VF","VLU","VALUAIR","Singapore","Y"
5298,"Van Air Europe",NULL,"","VAA","EUROVAN","Czech Republic","N"
5299,"Vanguardia en Aviacion en Colima",NULL,"","VGC","VANGUARDIA COLIMA","Mexico","N"
5300,"Vanguard Airlines",NULL,"","VGD","VANGUARD AIR","United States","N"
5301,"Vasco Air",NULL,"","VFC","VASCO AIR","Vietnam","Y"
5302,"Vega",NULL,"","VAG","SEGA","Kazakhstan","N"
5303,"Vega Air Company",NULL,"","WGA","WEGA FRANKO","Ukraine","N"
5304,"Veles",NULL,"","WEL"," Ukrainian Aviation Company","VELES","N"
5305,"Verataxis",NULL,"","VTX","VERATAXIS","Mexico","N"
5306,"Veritair Ltd",NULL,"","BTP","NET RAIL","United Kingdom","N"
5307,"Voyageur Airways",NULL,"VC","VAL","VOYAGEUR","Canada","N"
5308,"Vernicos Aviation",NULL,"","GRV","NIGHT RIDER","Greece","N"
5309,"Vietnam Airlines",NULL,"VN","HVN","VIET NAM AIRLINES","Vietnam","Y"
5310,"Vozdushnaya Academy",NULL,"","KWA","VOZAIR","Kazakhstan","N"
5311,"VIM Airlines",NULL,"NN","MOV","MOV AIR","Russia","Y"
5312,"VIM-Aviaservice",NULL,"","MVY","","Russia","N"
5313,"VIA Rail Canada",NULL,"2R","","","Canada","N"
5314,"Victoria Aviation",NULL,"","ENV","ENDEAVOUR","United Kingdom","N"
5315,"Viscount Air Service",NULL,"","VCT","VISCOUNT AIR","United States","N"
5317,"Vision Airlines",NULL,"","SSI","SUPER JET","Nigeria","N"
5318,"VIP Air Charter",NULL,"","FXF","FOX FLIGHT","United States","N"
5319,"VIP Avia",NULL,"","PAV","NICOL","Kazakhstan","N"
5320,"VIP Avia",NULL,"","PRX","PAREX","Latvia","N"
5321,"Visionair",NULL,"","VAT","VISIONAIR","Ireland","N"
5322,"Viasa",NULL,"VA","","","Venezuela","N"
5323,"VICA - Viacao Charter Aereos",NULL,"","VCA","VICA","Brazil","N"
5324,"Volare Air Charter Company",NULL,"","VCM","CARMEN","United States","N"
5325,"Volaris",NULL,"Y4","VOI","VOLARIS","Mexico","Y"
5326,"Volga-Dnepr Airlines",NULL,"VI","VDA","VOLGA-DNEPR","Russia","Y"
5327,"Vega Airlines",NULL,"","VEA","VEGA AIRLINES","Bulgaria","N"
5328,"Venescar Internacional",NULL,"","VEC","VECAR","Venezuela","N"
5329,"Victor Echo",NULL,"","VEE","VICTOR ECHO","Spain","N"
5330,"Virgin Express Ireland",NULL,"","VEI","GREEN ISLE","Ireland","N"
5331,"Virgin America",NULL,"VX","VRD","REDWOOD","United States","Y"
5332,"Vieques Air Link",NULL,"","VES","VIEQUES","United States","N"
5333,"Virgin Express",NULL,"TV","VEX","VIRGIN EXPRESS","Belgium","Y"
5334,"VZ Flights",NULL,"","VFT","ZETA FLIGHTS","Mexico","N"
5335,"Virgin Nigeria Airways",NULL,"VK","VGN","VIRGIN NIGERIA","Nigeria","Y"
5336,"Vologda State Air Enterprise",NULL,"","VGV","VOLOGDA AIR","Russia","N"
5337,"VH-Air Industrie",NULL,"","VHA","AIR V-H","Angola","N"
5338,"VHM Schul-und-Charterflug",NULL,"","VHM","EARLY BIRD","Germany","N"
5339,"Vibroair Flugservice",NULL,"","VIB","VITUS","Germany","N"
5340,"VIP Servicios Aereos Ejecutivos",NULL,"","VIC","VIP-EJECUTIVO","Mexico","N"
5341,"VIP Empresarial",NULL,"","VIE","VIP EMPRESARIAL","Mexico","N"
5342,"VIF Luftahrt",NULL,"","VIF","VIENNA FLIGHT","Austria","N"
5343,"Vega Aviation",NULL,"","VIG","VEGA AVIATION","Sudan","N"
5344,"Vichi",NULL,"","VIH","VICHI","Moldova","N"
5345,"Viking Airlines",NULL,"","VIK","SWEDJET","Sweden","N"
5346,"Vinair - Helicoptereos",NULL,"","VIN","VINAIR","Portugal","N"
5347,"Virgin Atlantic Airways",NULL,"VS","VIR","VIRGIN","United Kingdom","Y"
5348,"Viajes Ejecutivos Mexicanos",NULL,"","VJM","VIAJES MEXICANOS","Mexico","N"
5349,"Vistajet",NULL,"","VJT","VISTA","Canada","N"
5350,"Viva Macau",NULL,"ZG","VVM","JACKPOT","Macao","Y"
5351,"Volare Airlines",NULL,"VE","VLE","VOLA","Italy","Y"
5352,"Vueling Airlines",NULL,"VY","VLG","VUELING","Spain","Y"
5353,"Vladivostok Air",NULL,"XF","VLK","VLADAIR","Russia","Y"
5354,"Varig Log",NULL,"LC","VLO","VELOG","Brazil","Y"
5355,"Vertical-T Air Company",NULL,"","VLT","VERTICAL","Russia","N"
5356,"Vero Monmouth Airlines",NULL,"","VMA","VERO MONMOUTH","United States","N"
5357,"Vipport Joint Stock Company",NULL,"","VNK","","Russia","N"
5358,"Viaggio Air",NULL,"VM","VOA","VIAGGIO","Bulgaria","N"
5359,"Voyager Airlines",NULL,"","VOG","VOYAGER AIR","Bangladesh","N"
5360,"Virgin Australia",NULL,"VA","VOZ","VIRGIN","Australia","Y"
5361,"Virgin Blue",NULL,"DJ","VBI","BLUEY","Australia","N"
5362,"VIP Air",NULL,"","VPA","VIP TAXI","Slovakia","N"
5363,"Veteran Air",NULL,"","VPB","VETERAN","Ukraine","N"
5364,"VIP-Avia",NULL,"","VPV","VIP AVIA","Georgia","N"
5365,"Vertair",NULL,"","VRA","VERITAIR","United Kingdom","N"
5366,"Volare Airlines",NULL,"","VRE","UKRAINE VOLARE","Ukraine","N"
5367,"Voar Lda",NULL,"","VRL","VOAR LINHAS","Angola","N"
5368,"VRG Linhas Aereas","Varig","RG","VRN","VARIG","Brazil","Y"
5369,"Vickers Limited",NULL,"","VSB","VICKERS","United Kingdom","N"
5370,"Visig Operaciones Aereas",NULL,"","VSG","VISIG","Spain","N"
5371,"Vision Airways Corporation",NULL,"","VSN","VISION","Canada","N"
5372,"Voronezh Aircraft Manufacturing Society",NULL,"","VSO","VASO","Russia","N"
5373,"VASP",NULL,"VP","VSP","VASP","Brazil","Y"
5374,"Virign Islands Seaplane Shuttle",NULL,"","VSS","WATERBIRD","United States","N"
5375,"Vuelos Especializados Tollocan",NULL,"","VTC","VUELOS TOLLOCAN","Mexico","N"
5376,"Vuelos Corporativos de Tehuacan",NULL,"","VTH","VUELOS TEHUACAN","Mexico","N"
5377,"Vostok Airlines",NULL,"","VTK","VOSTOK","Russia","N"
5378,"Victor Tagle Larrain",NULL,"","VTL","VITALA","Chile","N"
5379,"Vointeh",NULL,"","VTV","VOINTEH","Bulgaria","N"
5380,"Vuelos Internos Privados VIP",NULL,"","VUR","VIPEC","Ecuador","N"
5381,"Vuela Bus",NULL,"","VUS","VUELA BUS","Mexico","N"
5382,"Vzlyet",NULL,"","VZL","VZLYET","Russia","N"
5383,"VLM Airlines",NULL,"VG","VLM","RUBENS","Belgium","Y"
5384,"Viking Express",NULL,"","WCY","TITAN AIR","United States","N"
5385,"Victoria International Airways",NULL,"","WEV","VICTORIA UGANDA","Uganda","N"
5386,"Volga Aviaexpress",NULL,"","WLG","GOUMRAK","Russia","N"
5387,"WDL Aviation",NULL,"","WDL","WDL","Germany","N"
5388,"WRA Inc",NULL,"","WRR","WRAP AIR","United States","N"
5389,"WSI Corporation",NULL,"","XWS","","United States","N"
5390,"Walmart Aviation",NULL,"","CGG","CHARGE","United States","N"
5391,"Walsten Air Services",NULL,"","WAS","WALSTEN","Canada","N"
5392,"Walter I Linkoping",NULL,"","GOT","GOTHIC","Sweden","N"
5393,"Wapiti Aviation",NULL,"","WPT","WAPITI","Canada","N"
5394,"Warbelow's Air Ventures",NULL,"","WAV","WARBELOW","United States","N"
5395,"Warwickshire Aerocentre Ltd.",NULL,"","ATX","AIRTAX","United Kingdom","N"
5396,"Wasaya Airways",NULL,"","WSG","WASAYA","Canada","N"
5397,"Wayraper",NULL,"7W","","WAYRAPER","Peru","Y"
5398,"Weasua Air Transport Company",NULL,"","WTC","WATCO","Liberia","N"
5399,"WebJet Linhas A",NULL,"WJ","WEB","WEB-BRASIL","Brazil","Y"
5400,"Welch Aviation",NULL,"","TDB","THUNDER BAY","United States","N"
5401,"Welcome Air",NULL,"2W","WLC","WELCOMEAIR","Austria","Y"
5402,"Wermlandsflyg AB",NULL,"","BLW","BLUESTAR","Sweden","N"
5403,"West Africa Airlines",NULL,"","WCB","KILO YANKEE","Ghana","N"
5404,"West African Air Transport",NULL,"","WTF","WESTAF AIRTRANS","Senegal","N"
5405,"West African Airlines",NULL,"","WSF","","Benin","N"
5406,"West African Cargo Airlines",NULL,"","WAC","WESTAF CARGO","Mauritania","N"
5407,"West Air Luxembourg",NULL,"","WLX","WEST LUX","Luxembourg","N"
5408,"West Air Sweden",NULL,"PT","SWN","AIR SWEDEN","Sweden","N"
5409,"West Caribbean Airways",NULL,"","WCW","","Colombia","N"
5410,"West Caribbean Costa Rica",NULL,"","WCR","WEST CARIBBEAN","Costa Rica","N"
5411,"West Coast Air",NULL,"8O","","","Canada","Y"
5412,"West Coast Airlines",NULL,"","WCG","WHISKY INDIA","Ghana","N"
5413,"West Coast Airways",NULL,"","WCA","WEST-LEONE","Sierra Leone","N"
5414,"West Freugh DTEO",NULL,"","TEE","TEEBIRD","United Kingdom","N"
5415,"West Wind Aviation",NULL,"","WEW","WESTWIND","Canada","N"
5416,"WestJet",NULL,"WS","WJA","WESTJET","Canada","Y"
5417,"Westair Aviation",NULL,"","WAA","WESTAIR WINGS","Namibia","N"
5418,"Westair Cargo Airlines",NULL,"","WSC","WESTCAR","Cote d'Ivoire","N"
5419,"Westair Industries",NULL,"","PCM","PAC VALLEY","United States","N"
5420,"Westcoast Energy",NULL,"","BLK","BLUE FLAME","Canada","N"
5421,"Western Air",NULL,"","WST","WESTERN BAHAMAS","Bahamas","N"
5422,"Western Air Couriers",NULL,"","NPC","NORPAC","United States","N"
5423,"Western Air Express",NULL,"","WAE","WESTERN EXPRESS","United States","N"
5424,"Western Airlines",NULL,"WA","WAL","WESTERN","United States","Y"
5425,"Western Arctic Air",NULL,"","WAL","WESTERN ARCTIC","Canada","N"
5426,"Western Aviators",NULL,"","WTV","WESTAVIA","United States","N"
5427,"Western Express Air Lines",NULL,"","WES","WEST EX","Canada","N"
5428,"Western Pacific Airlines",NULL,"","KMR","KOMSTAR","United States","N"
5429,"Western Pacific Airservice",NULL,"","WPA","WESTPAC","Solomon Islands","N"
5430,"Westflight Aviation",NULL,"","WSL","WEST LINE","United Kingdom","N"
5431,"Westgates Airlines",NULL,"","WSA","WESTATES","United States","N"
5432,"Westland Helicopters",NULL,"","WHE","WESTLAND","United Kingdom","N"
5433,"Westpoint Air",NULL,"","WTP","WESTPOINT","Canada","N"
5434,"Westward Airways",NULL,"CN","WWD","WESTWARD","United States","N"
5435,"White",NULL,"","WHT","YOUNG SKY","Portugal","N"
5436,"White Eagle Aviation",NULL,"","WEA","WHITE EAGLE","Poland","N"
5437,"White River Air Services",NULL,"","WRA","","Canada","N"
5438,"Whyalla Airlines",NULL,"","WWL","","Australia","N"
5439,"Widerøe",NULL,"WF","WIF","WIDEROE","Norway","Y"
5440,"Wiggins Airways",NULL,"","WIG","WIGGINS AIRWAYS","United States","N"
5441,"Wiking Helikopter Service",NULL,"","WHS","WEEKING","Germany","N"
5442,"Wilbur's Flight Operations",NULL,"","WFO","WILBURS","United States","N"
5443,"Williams Air",NULL,"","WLS","WILLIAMS AIR","United States","N"
5444,"Williams Grand Prix Engineering",NULL,"","WGP","GRAND PRIX","United Kingdom","N"
5445,"Wimbi Dira Airways",NULL,"","WDA","WIMBI DIRA","Democratic Republic of Congo","N"
5446,"Winair",NULL,"","WNA","WINAIR","United States","N"
5447,"Wind Jet",NULL,"IV","JET","GHIBLI","Italy","Y"
5448,"Wind Spirit Air",NULL,"","WSI","WIND SPIRIT","United States","N"
5449,"Windrose Air",NULL,"","QGA","QUADRIGA","Germany","N"
5450,"Windward Islands Airways International",NULL,"","WIA","WINDWARD","Netherland","N"
5451,"Wings Air",NULL,"IW","WON","WINGS ABADI","Indonesia","Y"
5452,"Wings Air Transport",NULL,"","WAT","","Sudan","N"
5453,"Wings Airways",NULL,"","WAW","WING SHUTTLE","United States","N"
5454,"Wings Aviation",NULL,"","WOL","WINGJET","Guyana","N"
5455,"Wings Express",NULL,"","WEX","WINGS EXPRESS","United States","N"
5456,"Wings of Alaska",NULL,"K5","WAK","WINGS ALASKA","United States","N"
5457,"Wings of Lebanon Aviation",NULL,"","WLB","WING LEBANON","Lebanon","N"
5458,"Winlink",NULL,"","WIN","WINLINK","Saint Lucia","N"
5459,"Wisconsin Air National Guard",NULL,"","WAG","","United States","N"
5460,"Wisman Aviation",NULL,"","WSM","WISMAN","United States","N"
5461,"Wizz Air",NULL,"W6","WZZ","WIZZ AIR","Hungary","Y"
5462,"Wizz Air Hungary",NULL,"8Z","WVL","WIZZBUL","Bulgaria","Y"
5463,"Wondair on Demand Aviation",NULL,"","WNR","WONDAIR","Spain","N"
